activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
264378,17646870,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccn4)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '17.74', 'le': '0.33', 'lle': '4.48', 'sei': '11.95'}",CHEMBL3681366,,CHEMBL3681366,7.92,0,http://www.openphacts.org/units/Nanomolar,2557336,=,37,1,=,,IC50,nM,,12.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,12.0
264379,17646871,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-n2cc(C(=O)NCC(O)CN3CCN(c4cccc(Cl)c4Cl)CC3)nc2-c2ccccc2)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '11.18', 'le': '0.22', 'lle': '1.72', 'sei': '7.83'}",CHEMBL3681367,,CHEMBL3681367,6.49,0,http://www.openphacts.org/units/Nanomolar,2557337,=,37,1,=,,IC50,nM,,323.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,323.0
264380,17646872,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '14.07', 'le': '0.26', 'lle': '2.26', 'sei': '11.77'}",CHEMBL1852373,,CHEMBL1852373,7.37,0,http://www.openphacts.org/units/Nanomolar,2557344,=,37,1,=,,IC50,nM,,42.6,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,42.6
264381,17646873,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '15.25', 'le': '0.29', 'lle': '2.94', 'sei': '12.76'}",CHEMBL1852517,,CHEMBL1852517,7.99,0,http://www.openphacts.org/units/Nanomolar,2557342,=,37,1,=,,IC50,nM,,10.2,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,10.2
264382,17646874,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '13.00', 'le': '0.26', 'lle': '2.93', 'sei': '8.79'}",CHEMBL1852774,,CHEMBL1852774,7.29,0,http://www.openphacts.org/units/Nanomolar,2557354,=,37,1,=,,IC50,nM,,51.8,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,51.8
264383,17646875,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccc(OC)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '15.82', 'le': '0.30', 'lle': '4.55', 'sei': '9.92'}",CHEMBL1852362,,CHEMBL1852362,8.22,0,http://www.openphacts.org/units/Nanomolar,2557355,=,37,1,=,,IC50,nM,,6.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,6.0
264384,17646876,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '15.94', 'le': '0.31', 'lle': '3.51', 'sei': '12.62'}",CHEMBL1852505,,CHEMBL1852505,7.91,0,http://www.openphacts.org/units/Nanomolar,2557341,=,37,1,=,,IC50,nM,,12.4,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,12.4
264385,17646877,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '17.97', 'le': '0.33', 'lle': '5.27', 'sei': '11.26'}",CHEMBL1852374,,CHEMBL1852374,8.29,0,http://www.openphacts.org/units/Nanomolar,2557358,=,37,1,=,,IC50,nM,,5.08,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,5.08
264386,17646878,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '16.65', 'le': '0.31', 'lle': '4.83', 'sei': '10.85'}",CHEMBL1852513,,CHEMBL1852513,7.99,0,http://www.openphacts.org/units/Nanomolar,2557360,=,37,1,=,,IC50,nM,,10.3,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,10.3
264387,17646879,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)cn1-c1ccc(Cl)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '11.08', 'le': '0.23', 'lle': '1.40', 'sei': '8.29'}",CHEMBL3681368,,CHEMBL3681368,6.11,0,http://www.openphacts.org/units/Nanomolar,2557338,=,37,1,=,,IC50,nM,,786.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,786.0
264388,17646880,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1,,,CHEMBL3638464,,2014.0,"{'bei': '11.80', 'le': '0.23', 'lle': '1.77', 'sei': '9.01'}",CHEMBL1852358,,CHEMBL1852358,6.63,0,http://www.openphacts.org/units/Nanomolar,2557361,=,37,1,=,,IC50,nM,,232.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,232.0
264389,17646881,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '12.99', 'le': '0.26', 'lle': '1.69', 'sei': '11.30'}",CHEMBL1852659,,CHEMBL1852659,7.08,0,http://www.openphacts.org/units/Nanomolar,2557374,=,37,1,=,,IC50,nM,,84.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,84.0
264390,17646882,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '15.67', 'le': '0.30', 'lle': '3.37', 'sei': '12.41'}",CHEMBL1852466,,CHEMBL1852466,7.78,0,http://www.openphacts.org/units/Nanomolar,2557376,=,37,1,=,,IC50,nM,,16.8,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,16.8
264391,17646883,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '15.11', 'le': '0.30', 'lle': '3.05', 'sei': '12.46'}",CHEMBL1852422,,CHEMBL1852422,7.80,0,http://www.openphacts.org/units/Nanomolar,2557372,=,37,1,=,,IC50,nM,,15.8,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,15.8
264392,17646884,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-n1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '14.86', 'le': '0.30', 'lle': '4.19', 'sei': '9.55'}",CHEMBL1852665,,CHEMBL1852665,7.91,0,http://www.openphacts.org/units/Nanomolar,2557353,=,37,1,=,,IC50,nM,,12.2,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,12.2
264393,17646885,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '17.90', 'le': '0.33', 'lle': '3.87', 'sei': '15.40'}",CHEMBL3681369,,CHEMBL3681369,8.22,0,http://www.openphacts.org/units/Nanomolar,2557339,=,37,1,=,,IC50,nM,,5.95,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,5.95
264394,17646886,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-n2c(C)nc(C(=O)NCC(O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,,,CHEMBL3638464,,2014.0,"{'bei': '17.68', 'le': '0.33', 'lle': '5.08', 'sei': '11.42'}",CHEMBL3681370,,CHEMBL3681370,8.41,0,http://www.openphacts.org/units/Nanomolar,2557340,=,37,1,=,,IC50,nM,,3.89,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,3.89
264395,17646887,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,,,CHEMBL3638464,,2014.0,"{'bei': '14.13', 'le': '0.28', 'lle': '4.44', 'sei': '8.60'}",CHEMBL1852666,,CHEMBL1852666,7.92,0,http://www.openphacts.org/units/Nanomolar,2557356,=,37,1,=,,IC50,nM,,12.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,12.0
264396,17646888,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,,,CHEMBL3638464,,2014.0,"{'bei': '14.76', 'le': '0.30', 'lle': '3.53', 'sei': '11.19'}",CHEMBL1852503,,CHEMBL1852503,8.04,0,http://www.openphacts.org/units/Nanomolar,2557363,=,37,1,=,,IC50,nM,,9.17,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,9.17
264397,17646889,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(C[C@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '19.92', 'le': '0.37', 'lle': '6.17', 'sei': '12.49'}",CHEMBL1852501,,CHEMBL1852501,9.19,0,http://www.openphacts.org/units/Nanomolar,2557357,=,37,1,=,,IC50,nM,,0.64,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,0.64
264398,17646890,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(C[C@H](O)CNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '19.03', 'le': '0.36', 'lle': '5.96', 'sei': '12.39'}",CHEMBL1852507,,CHEMBL1852507,9.12,0,http://www.openphacts.org/units/Nanomolar,2557359,=,37,1,=,,IC50,nM,,0.75,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,0.75
264399,17646891,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3F)c2C)CC1,,,CHEMBL3638464,,2014.0,"{'bei': '16.96', 'le': '0.33', 'lle': '3.68', 'sei': '15.37'}",CHEMBL1852552,,CHEMBL1852552,8.21,0,http://www.openphacts.org/units/Nanomolar,2557345,=,37,1,=,,IC50,nM,,6.17,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,6.17
264400,17646892,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1F,,,CHEMBL3638464,,2014.0,"{'bei': '15.63', 'le': '0.32', 'lle': '3.01', 'sei': '14.77'}",CHEMBL1852370,,CHEMBL1852370,7.89,0,http://www.openphacts.org/units/Nanomolar,2557375,=,37,1,=,,IC50,nM,,13.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,13.0
264401,17646893,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N2CCN(CC(O)CNC(=O)c3nc(-c4ccccc4)n(-c4ccccc4)c3C)CC2)c1C,,,CHEMBL3638464,,2014.0,"{'bei': '14.74', 'le': '0.27', 'lle': '3.34', 'sei': '10.48'}",CHEMBL1852387,,CHEMBL1852387,7.72,0,http://www.openphacts.org/units/Nanomolar,2557350,=,37,1,=,,IC50,nM,,19.1,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,19.1
264402,17646894,[],CHEMBL3705414,"Binding Assay: For serotonin transporter binding assays, a reaction mixture with a final volume of 0.25 ml was prepared by mixing a test compound, human serotonin transporter membrane expressed in HEK-293 cells (PerkinElmer, 5 ug/well), [3H]Imipramine (PerkinElmer, 2 nM) and 50 mM Tris-HCl (pH 7.4) buffer containing 120 mM NaCl and 5 mM KCl. The reaction mixture was incubated for 30 min at 27° C., and harvested through filtermate A glass fiber filter presoaked in 0.5% PEI with ice cold 50 mM Tris-HCl buffer (pH 7.4) containing 0.9% NaCl.",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1,,,CHEMBL3638464,,2014.0,"{'bei': '12.66', 'le': '0.25', 'lle': '2.08', 'sei': '9.71'}",CHEMBL1852777,,CHEMBL1852777,7.15,0,http://www.openphacts.org/units/Nanomolar,2557349,=,37,1,=,,IC50,nM,,71.1,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,71.1
